1,Aïn Defla,Ain Benian
782,Médéa,Deux Bassins
783,Médéa,Djouab
784,Médéa,Draa Smar
785,Médéa,El Guelb El Kebir
786,Médéa,El Hamdania
787,Médéa,El Kaf Lakhdar
788,Médéa,El Ouinet
789,Médéa,El Oumaria
790,Médéa,Hannacha
791,Médéa,Khams Djouamaa
792,Médéa,Ksar El Boukhari
793,Médéa,Medea
794,Médéa,Medjebar
795,Médéa,Meftaha
796,Médéa,Megheraoua
797,Médéa,Mezrenna
798,Médéa,Mihoub
799,Médéa,Ouamri
800,Médéa,Oued Harbil
801,Médéa,Ouezra
802,Médéa,Ouled Antar
803,Médéa,Ouled Bouachra
804,Médéa,Ouled Brahim
805,Médéa,Ouled Daid
806,Médéa,Ouled Hellal
807,Médéa,Ouled Maaraf
808,Médéa,Oum El Djellil
809,Médéa,Roubia
810,Médéa,Saneg
811,Médéa,Sedraya
812,Médéa,Seghouane
813,Médéa,Si El Mahdjoub
814,Médéa,Sidi Damed
815,Médéa,Sidi Errabia
816,Médéa,Sidi Naamane
817,Médéa,Sidi Zahar
818,Médéa,Sidi Ziane
819,Médéa,Souagui
820,Médéa,Tablat
821,Médéa,Tafraout
822,Médéa,Tamezguida
823,Médéa,Thleth Douair
824,Médéa,Tizi Mahdi
825,Médéa,Zoubiria
826,Mascara,Ain Fares
827,Mascara,Ain Fekan
828,Mascara,Ain Ferah
829,Mascara,Ain Frass
830,Mascara,Alaimia
831,Mascara,Aouf
832,Mascara,Benian
833,Mascara,Bou Henni
834,Mascara,Bouhanifia
835,Mascara,Chorfa
836,Mascara,El Bordj
837,Mascara,El Gaada
838,Mascara,El Ghomri
839,Mascara,El Guettana
840,Mascara,El Hachem
841,Mascara,El Keurt
842,Mascara,El Mamounia
843,Mascara,El Matmor
844,Mascara,El Menaouer
845,Mascara,Ferraguig
846,Mascara,Froha
847,Mascara,Gharrous
848,Mascara,Ghriss
849,Mascara,Guerdjoum
850,Mascara,Hacine
851,Mascara,Khalouia
852,Mascara,Magtaa Douz
853,Mascara,Makhda
854,Mascara,Maoussa
855,Mascara,Mascara
856,Mascara,Mohammadia
857,Mascara,Nesmoth
858,Mascara,Oggaz
859,Mascara,Oued El Abtal
860,Mascara,Oued Taria
861,Mascara,Ras Ain Amirouche
862,Mascara,Sedjerara
863,Mascara,Sehailia
864,Mascara,Sidi Abdeldjebar
865,Mascara,Sidi Abdelmoumene
866,Mascara,Sidi Boussaid
867,Mascara,Sidi Kada
868,Mascara,Sig
869,Mascara,Tighenif
870,Mascara,Tizi
871,Mascara,Zahana
872,Mascara,Zelmata
873,Mila,Ahmed Rachedi
874,Mila,Ain Beida Harriche
875,Mila,Ain Mellouk
876,Mila,Ain Tine
877,Mila,Amirat Arres
878,Mila,Benyahia Abderrahmane
879,Mila,Bouhatem
880,Mila,Chelghoum Laid
881,Mila,Cheraga
882,Mila,Derradji Bousselah
883,Mila,El Mechira
884,Mila,Elayadi Barbes
885,Mila,Ferdjioua
886,Mila,Grarem Gouga
887,Mila,Hamala
888,Mila,Mila
889,Mila,Minar Zarza
890,Mila,Oued Athmenia
891,Mila,Oued Endja
892,Mila,Oued Seguen
893,Mila,Ouled Khelouf
894,Mila,Rouached
895,Mila,Sidi Khelifa
896,Mila,Sidi Merouane
897,Mila,Tadjenanet
898,Mila,Tassadane Haddada
899,Mila,Teleghma
900,Mila,Terrai Bainnane
901,Mila,Tessala Lamtai
902,Mila,Tiberguent
903,Mila,Yahia Beniguecha
904,Mila,Zeghaia
905,Mostaganem,Achaacha
906,Mostaganem,Ain Boudinar
907,Mostaganem,Ain Nouissy
908,Mostaganem,Ain Sidi Cherif
909,Mostaganem,Ain Tedles
910,Mostaganem,Benabdelmalek Ramdane
911,Mostaganem,Bouguirat
912,Mostaganem,Fornaka
913,Mostaganem,Hadjadj
914,Mostaganem,Hassaine|Beni Yahi
915,Mostaganem,Hassi Mameche
916,Mostaganem,Khadra
917,Mostaganem,Kheiredine
918,Mostaganem,Mansourah
919,Mostaganem,Mesra
920,Mostaganem,Mezghrane
921,Mostaganem,Mostaganem
922,Mostaganem,Nekmaria
923,Mostaganem,Oued El Kheir
924,Mostaganem,Ouled Boughalem
925,Mostaganem,Ouled Maalah
926,Mostaganem,Safsaf
927,Mostaganem,Sayada
928,Mostaganem,Sidi Ali
929,Mostaganem,Sidi Belattar
930,Mostaganem,Sidi Lakhdar
931,Mostaganem,Sirat
932,Mostaganem,Souaflia
933,Mostaganem,Sour
934,Mostaganem,Stidia
935,Mostaganem,Tazgait
936,Mostaganem,Touahria
937,Naâma,Ain Ben Khelil
938,Naâma,Ain Safra
939,Naâma,Assela
940,Naâma,Djeniane Bourzeg
941,Naâma,El Biod
942,Naâma,Kasdir
943,Naâma,Makman Ben Amer
944,Naâma,Mecheria
945,Naâma,Moghrar
946,Naâma,Naama
947,Naâma,Sfissifa
948,Naâma,Tiout
949,Oran,Ain Biya
950,Oran,Ain Kerma
951,Oran,Ain Turk
952,Oran,Arzew
953,Oran,Ben Freha
954,Oran,Bethioua
955,Oran,Bir El Djir
956,Oran,Boufatis
957,Oran,Bousfer
958,Oran,Boutlelis
959,Oran,El Ançar
960,Oran,El Braya
961,Oran,El Kerma
962,Oran,Es Senia
963,Oran,Gdyel
964,Oran,Hassi Ben Okba
965,Oran,Hassi Bounif
966,Oran,Hassi Mefsoukh
967,Oran,Marsat El Hadjadj
968,Oran,Mers El Kebir
969,Oran,Misserghin
970,Oran,Oran
971,Oran,Oued Tlelat
972,Oran,Sidi Ben Yebka
973,Oran,Sidi Chahmi
974,Oran,Tafraoui
975,Ouargla,Ain Beida
976,Ouargla,Baladiet Amor
977,Ouargla,Benaceur
978,Ouargla,El Allia
979,Ouargla,El Borma
980,Ouargla,El Hadjira
981,Ouargla,Hassi Ben Abdellah
982,Ouargla,Hassi Messaoud
983,Ouargla,M'Naguer
984,Ouargla,Megarine
985,Ouargla,N'Goussa
986,Ouargla,Nezla
987,Ouargla,Ouargla
988,Ouargla,Rouissat
989,Ouargla,Sidi Khouiled
990,Ouargla,Sidi Slimane
991,Ouargla,Taibet
992,Ouargla,Tebesbest
993,Ouargla,Temacine
994,Ouargla,Touggourt
995,Ouargla,Zaouia El Abidia
996,Oum el Bouaghi,Ain Bebouche
997,Oum el Bouaghi,Ain Beida
998,Oum el Bouaghi,Ain El Diss
999,Oum el Bouaghi,Ain El Fakroun
1000,Oum el Bouaghi,Ain El Kercha
1001,Oum el Bouaghi,Ain M'Lila
1002,Oum el Bouaghi,Ain Zitoun
1003,Oum el Bouaghi,Belala
1004,Oum el Bouaghi,Berriche
1005,Oum el Bouaghi,Bhir El Chergui
1006,Oum el Bouaghi,Bir Chouhada
1007,Oum el Bouaghi,El Amiria
1008,Oum el Bouaghi,El Dhaala
1009,Oum el Bouaghi,El Djazia
1010,Oum el Bouaghi,El Fedjoudj Boughrara Saoudi
1011,Oum el Bouaghi,El Harmilia
1012,Oum el Bouaghi,El Rahia
1013,Oum el Bouaghi,Fkirina
1014,Oum el Bouaghi,Hanchir Toumghani
1015,Oum el Bouaghi,Ksar El Sbihi
1016,Oum el Bouaghi,Meskiana
1017,Oum el Bouaghi,Oued Nini
1018,Oum el Bouaghi,Ouled Gacem
1019,Oum el Bouaghi,Ouled Hamla
1020,Oum el Bouaghi,Ouled Zaoui
1021,Oum el Bouaghi,Oum El Bouaghi
1022,Oum el Bouaghi,Sigous
1023,Oum el Bouaghi,Souk Naamane
1024,Oum el Bouaghi,Zorg
1025,Relizane,Ain Rahma
1026,Relizane,Ain Tarek
1027,Relizane,Ammi Moussa
1028,Relizane,Belaassel Bouzagza
1029,Relizane,Ben Daoud
1030,Relizane,Beni Dergoun
1031,Relizane,Beni Zentis
1032,Relizane,Dar Ben Abdelah
1033,Relizane,Djidiouia
1034,Relizane,El Guettar
1035,Relizane,El H'Madna
1036,Relizane,El Hassi
1037,Relizane,El Matmar
1038,Relizane,El Oueldja
1039,Relizane,Had Echkalla
1040,Relizane,Hamri
1041,Relizane,Kalaa
1042,Relizane,Lahlef
1043,Relizane,Mazouna
1044,Relizane,Mediouna
1045,Relizane,Mendes
1046,Relizane,Merdja Sidi Abed
1047,Relizane,Ouarizane
1048,Relizane,Oued El Djemaa
1049,Relizane,Oued Essalem
1050,Relizane,Oued Rhiou
1051,Relizane,Ouled Sidi Mihoub
1052,Relizane,Ouled Yaich
1053,Relizane,Ramka
1054,Relizane,Relizane
1055,Relizane,Sidi Khettab
1056,Relizane,Sidi Lazreg
1057,Relizane,Sidi M'Hamed Benali
1058,Relizane,Sidi M'Hamed Benaouda
1059,Relizane,Sidi Saada
1060,Relizane,Souk El Had
1061,Relizane,Yellel
1062,Relizane,Zemmoura
1063,Sétif,Ain-Legradj
1064,Sétif,Ain-Sebt
1065,Sétif,Ain Abessa
1066,Sétif,Ain Arnat
1067,Sétif,Ain Azel
1068,Sétif,Ain El Kebira
1069,Sétif,Ain Lahdjar
1070,Sétif,Ain Oulmane
1071,Sétif,Ain Roua
1072,Sétif,Ait-Tizi
1073,Sétif,Ait Naoual Mezada
1074,Sétif,Amoucha
1075,Sétif,Babor
1076,Sétif,Bazer-Sakra
1077,Sétif,Beidha Bordj
1078,Sétif,Bellaa
1079,Sétif,Beni-Aziz
1080,Sétif,Beni-Mouhli
1081,Sétif,Beni-Ouartilane
1082,Sétif,Beni Chebana
1083,Sétif,Beni Fouda
1084,Sétif,Beni Oussine
1085,Sétif,Bir-El-Arch
1086,Sétif,Bir Haddada
1087,Sétif,Bouandas
1088,Sétif,Bougaa
1089,Sétif,Bousselam
1090,Sétif,Boutaleb
1091,Sétif,Dehamcha
1092,Sétif,Djemila
1093,Sétif,Draa-Kebila
1094,Sétif,El Eulma
1095,Sétif,El Oueldja
1096,Sétif,El Ouricia
1097,Sétif,Guellal
1098,Sétif,Guelta Zerka
1099,Sétif,Guenzet Tassameurt
1100,Sétif,Guidjel
1101,Sétif,Hamma
1102,Sétif,Hammam Guergour
1103,Sétif,Hammam Soukhna
1104,Sétif,Harbil
1105,Sétif,Ksar El Abtal
1106,Sétif,Maaouia
1107,Sétif,Maouaklane
1108,Sétif,Mezloug
1109,Sétif,Oued El Barad
1110,Sétif,Ouled Addouane
1111,Sétif,Ouled Saber
1112,Sétif,Ouled Si Ahmed
1113,Sétif,Ouled Tebben
1114,Sétif,Rosfa
1115,Sétif,Salah Bey
1116,Sétif,Serdj-El-Ghoul
1117,Sétif,Setif
1118,Sétif,Tachouda
1119,Sétif,Tala-Ifacene
1120,Sétif,Taya
1121,Sétif,Telaa
1122,Sétif,Tizi N'Bechar
1123,Saïda,Ain El Hadjar
1124,Saïda,Ain Sekhouna
1125,Saïda,Ain Soltane
1126,Saïda,Doui Thabet
1127,Saïda,El Hassasna
1128,Saïda,Hounet
1129,Saïda,Maamora
1130,Saïda,Moulay Larbi
1131,Saïda,Ouled Brahim
1132,Saïda,Ouled Khaled
1133,Saïda,Saida
1134,Saïda,Sidi Ahmed
1135,Saïda,Sidi Amar
1136,Saïda,Sidi Boubekeur
1137,Saïda,Tircine
1138,Saïda,Youb
1139,Sidi Bel Abbès,Ain Adden
1140,Sidi Bel Abbès,Ain El Berd
1141,Sidi Bel Abbès,Ain Kada
1142,Sidi Bel Abbès,Ain Thrid
1143,Sidi Bel Abbès,Ain Tindamine
1144,Sidi Bel Abbès,Amernas
1145,Sidi Bel Abbès,Badredine El Mokrani
1146,Sidi Bel Abbès,Belarbi
1147,Sidi Bel Abbès,Ben Badis
1148,Sidi Bel Abbès,Benaicha Chelia
1149,Sidi Bel Abbès,Bir El Hammam
1150,Sidi Bel Abbès,Boudjebaa El Bordj
1151,Sidi Bel Abbès,Boukhenifis
1152,Sidi Bel Abbès,Chetouane Belaila
1153,Sidi Bel Abbès,Dhaya
1154,Sidi Bel Abbès,El Hacaiba
1155,Sidi Bel Abbès,Hassi Dahou
1156,Sidi Bel Abbès,Hassi Zehana
1157,Sidi Bel Abbès,Lemtar
1158,Sidi Bel Abbès,M'Cid
1159,Sidi Bel Abbès,Mekkedra
1160,Sidi Bel Abbès,Merhoum
1161,Sidi Bel Abbès,Merine
1162,Sidi Bel Abbès,Mezaourou
1163,Sidi Bel Abbès,Moulay Slissen
1164,Sidi Bel Abbès,Mustafa Ben Brahim
1165,Sidi Bel Abbès,Oued Sebaa
1166,Sidi Bel Abbès,Oued Sefioune
1167,Sidi Bel Abbès,Oued Taourira
1168,Sidi Bel Abbès,Ras El Ma
1169,Sidi Bel Abbès,Redjem Demouche
1170,Sidi Bel Abbès,Sehala Thaoura
1171,Sidi Bel Abbès,Sfisef
1172,Sidi Bel Abbès,Sidi Ali Benyoub
1173,Sidi Bel Abbès,Sidi Ali Boussidi
1174,Sidi Bel Abbès,Sidi Bel Abbes
1175,Sidi Bel Abbès,Sidi Brahim
1176,Sidi Bel Abbès,Sidi Chouab
1177,Sidi Bel Abbès,Sidi Dahou Zair
1178,Sidi Bel Abbès,Sidi Hamadouche
1179,Sidi Bel Abbès,Sidi Khaled
1180,Sidi Bel Abbès,Sidi Lahcene
1181,Sidi Bel Abbès,Sidi Yacoub
1182,Sidi Bel Abbès,Tabia
1183,Sidi Bel Abbès,Tafissour
1184,Sidi Bel Abbès,Taghlimet
1185,Sidi Bel Abbès,Taoudmout
1186,Sidi Bel Abbès,Tassala
1187,Sidi Bel Abbès,Telagh
1188,Sidi Bel Abbès,Tenira
1189,Sidi Bel Abbès,Tilmouni
1190,Sidi Bel Abbès,Zerouala
1191,Skikda,Ain Bouziane
1192,Skikda,Ain Charchar
1193,Skikda,Ain Kechra
1194,Skikda,Ain Zouit
1195,Skikda,Azzaba
1196,Skikda,Bekkouche Lakhdar
1197,Skikda,Ben Azzouz
1198,Skikda,Beni Bechir
1199,Skikda,Beni Oulbane
1200,Skikda,Beni Zid
1201,Skikda,Bin El Ouiden
1202,Skikda,Bouchetata
1203,Skikda,Cheraia
1204,Skikda,Collo
1205,Skikda,Djendel Saadi Mohamed
1206,Skikda,El Ghedir
1207,Skikda,El Hadaiek
1208,Skikda,El Harrouch
1209,Skikda,El Marsa
1210,Skikda,Emjez Edchich
1211,Skikda,Es Sebt
1212,Skikda,Filfila
1213,Skikda,Hamadi Krouma
1214,Skikda,Kanoua
1215,Skikda,Kerkera
1216,Skikda,Kheng Maoun
1217,Skikda,Oued Zhour
1218,Skikda,Ouldja Boulbalout
1219,Skikda,Ouled Attia
1220,Skikda,Ouled Hebbaba
1221,Skikda,Oum Toub
1222,Skikda,Ramdane Djamel
1223,Skikda,Salah Bouchaour
1224,Skikda,Sidi Mezghiche
1225,Skikda,Skikda
1226,Skikda,Tamalous
1227,Skikda,Zerdeza
1228,Skikda,Zitouna
1229,Souk Ahras,Ain Soltane
1230,Souk Ahras,Ain Zana
1231,Souk Ahras,Bir Bouhouche
1232,Souk Ahras,Drea
1233,Souk Ahras,Haddada
1234,Souk Ahras,Hanencha
1235,Souk Ahras,Khedara
1236,Souk Ahras,Khemissa
1237,Souk Ahras,M'Daourouche
1238,Souk Ahras,Machroha
1239,Souk Ahras,Merahna
1240,Souk Ahras,Oued Kebrit
1241,Souk Ahras,Ouillen
1242,Souk Ahras,Ouled Driss
1243,Souk Ahras,Ouled Moumen
1244,Souk Ahras,Oum El Adhaim
1245,Souk Ahras,Ragouba
1246,Souk Ahras,Safel El Ouiden
1247,Souk Ahras,Sedrata
1248,Souk Ahras,Sidi Fredj
1249,Souk Ahras,Souk Ahras
1250,Souk Ahras,Taoura
1251,Souk Ahras,Terraguelt
1252,Souk Ahras,Tiffech
1253,Souk Ahras,Zaarouria
1254,Souk Ahras,Zouabi
1255,Tébessa,Ain Zerga
1256,Tébessa,Bedjene
1257,Tébessa,Bekkaria
1258,Tébessa,Bir Dheb
1259,Tébessa,Bir El Ater
1260,Tébessa,Bir Mokkadem
1261,Tébessa,Boukhadra
1262,Tébessa,Boulhaf Dyr
1263,Tébessa,Chrea
1264,Tébessa,El Houidjbet
1265,Tébessa,El Kouif
1266,Tébessa,El Malabiodh
1267,Tébessa,El Meridj
1268,Tébessa,El Mezeraa
1269,Tébessa,El Ogla
1270,Tébessa,El Ouinet
1271,Tébessa,Ferkane
1272,Tébessa,Guorriguer
1273,Tébessa,Hammamet
1274,Tébessa,Morsot
1275,Tébessa,Negrine
1276,Tébessa,Ogla Melha
1277,Tébessa,Ouenza
1278,Tébessa,Oum Ali
1279,Tébessa,Safsaf El Ouesra
1280,Tébessa,Stah Guentis
1281,Tébessa,Tebessa
1282,Tébessa,Thelidjene
1283,Tamanghasset,Abalissa
1284,Tamanghasset,Foggaret Azzouia
1285,Tamanghasset,Idles
1286,Tamanghasset,In Ghar
1287,Tamanghasset,In Guezzam
1288,Tamanghasset,In M'Guel
1289,Tamanghasset,In Salah
1290,Tamanghasset,Tamenghasset
1291,Tamanghasset,Tazrouk
1292,Tamanghasset,Tin Zaouatine
1293,Tiaret,Ain Bouchekif
1294,Tiaret,Ain Deheb
1295,Tiaret,Ain El Hadid
1296,Tiaret,Ain Kermes
1297,Tiaret,Ain Zarit
1298,Tiaret,Bougara
1299,Tiaret,Chehaima
1300,Tiaret,Dahmouni
1301,Tiaret,Djebilet Rosfa
1302,Tiaret,Djillali Ben Ammar
1303,Tiaret,Faidja
1304,Tiaret,Frenda
1305,Tiaret,Guertoufa
1306,Tiaret,Hamadia
1307,Tiaret,Ksar Chellala
1308,Tiaret,Madna
1309,Tiaret,Mahdia
1310,Tiaret,Mechraa Safa
1311,Tiaret,Medrissa
1312,Tiaret,Medroussa
1313,Tiaret,Meghila
1314,Tiaret,Mellakou
1315,Tiaret,Nadorah
1316,Tiaret,Naima
1317,Tiaret,Oued Lilli
1318,Tiaret,Rahouia
1319,Tiaret,Rechaiga
1320,Tiaret,Sebaine
1321,Tiaret,Sebt
1322,Tiaret,Serghine
1323,Tiaret,Si Abdelghani
1324,Tiaret,Sidi Abderrahmane
1325,Tiaret,Sidi Ali Mellal
1326,Tiaret,Sidi Bakhti
1327,Tiaret,Sidi Hosni
1328,Tiaret,Sougueur
1329,Tiaret,Tagdemt
1330,Tiaret,Takhemaret
1331,Tiaret,Tiaret
1332,Tiaret,Tidda
1333,Tiaret,Tousnina
1334,Tiaret,Zmalet El Emir Abdelkader
1335,Tindouf,Oum El Assel
1336,Tindouf,Tindouf
1337,Tipaza,Aghbal
1338,Tipaza,Ahmer El Ain
1339,Tipaza,Ain Tagourait
1340,Tipaza,Beni Mileuk
1341,Tipaza,Bou Ismail
1342,Tipaza,Bourkika
1343,Tipaza,Chaiba
1344,Tipaza,Cherchel
1345,Tipaza,Damous
1346,Tipaza,Douaouda
1347,Tipaza,Fouka
1348,Tipaza,Gouraya
1349,Tipaza,Hadjout
1350,Tipaza,Hadjret Ennous
1351,Tipaza,Hattatba
1352,Tipaza,Kolea
1353,Tipaza,Larhat
1354,Tipaza,Menaceur
1355,Tipaza,Merad
1356,Tipaza,Messelmoun
1357,Tipaza,Nador
1358,Tipaza,Sidi Amar
1359,Tipaza,Sidi Ghiles
1360,Tipaza,Sidi Rached
1361,Tipaza,Sidi Semiane
1362,Tipaza,Tipaza
1363,Tissemsilt,Ammari
1364,Tissemsilt,Beni Chaib
1365,Tissemsilt,Beni Lahcene
1366,Tissemsilt,Bordj Bounaama
1367,Tissemsilt,Bordj El Emir Abdelkader
1368,Tissemsilt,Bou Caid
1369,Tissemsilt,El Youssoufia
1370,Tissemsilt,Khemisti
1371,Tissemsilt,Larbaa
1372,Tissemsilt,Lardjem
1373,Tissemsilt,Layoune
1374,Tissemsilt,Lazharia
1375,Tissemsilt,Maacem
1376,Tissemsilt,Melaab
1377,Tissemsilt,Ouled Bessem
1378,Tissemsilt,Sidi Abed
1379,Tissemsilt,Sidi Boutouchent
1380,Tissemsilt,Sidi Lantri
1381,Tissemsilt,Sidi Slimane
1382,Tissemsilt,Tamelaht
1383,Tissemsilt,Theniet El Had
1384,Tissemsilt,Tissemsilt
1385,Tizi Ouzou,Abi Youcef
1386,Tizi Ouzou,Aghni-Goughrane
1387,Tizi Ouzou,Aghrib
1388,Tizi Ouzou,Ain-El-Hammam
1389,Tizi Ouzou,Ain-Zaouia
1390,Tizi Ouzou,Ait-Chaffaa
1391,Tizi Ouzou,Ait-Mahmoud
1392,Tizi Ouzou,Ait-Yahia
1393,Tizi Ouzou,Ait Aggouacha
1394,Tizi Ouzou,Ait Aissa Mimoun
1395,Tizi Ouzou,Ait Bouadou
1396,Tizi Ouzou,Ait Boumehdi
1397,Tizi Ouzou,Ait Khelili
1398,Tizi Ouzou,Ait Oumalou
1399,Tizi Ouzou,Ait Toudert
1400,Tizi Ouzou,Ait Yahia Moussa
1401,Tizi Ouzou,Akbil
1402,Tizi Ouzou,Akerrou
1403,Tizi Ouzou,Assi Youcef
1404,Tizi Ouzou,Azazga
1405,Tizi Ouzou,Azzefoun
1406,Tizi Ouzou,Beni-Douala
1407,Tizi Ouzou,Beni-Zikki
1408,Tizi Ouzou,Beni Aissi
1409,Tizi Ouzou,Beni Yenni
1410,Tizi Ouzou,Beni Zmenzer
1411,Tizi Ouzou,Boghni
1412,Tizi Ouzou,Boudjima
1413,Tizi Ouzou,Bounouh
1414,Tizi Ouzou,Bouzeguene
1415,Tizi Ouzou,Draa-Ben-Khedda
1416,Tizi Ouzou,Draa El Mizan
1417,Tizi Ouzou,Freha
1418,Tizi Ouzou,Frikat
1419,Tizi Ouzou,Iboudraren
1420,Tizi Ouzou,Idjeur
1421,Tizi Ouzou,Iferhounene
1422,Tizi Ouzou,Ifigha
1423,Tizi Ouzou,Iflissen
1424,Tizi Ouzou,Illilten
1425,Tizi Ouzou,Illoula Oumalou
1426,Tizi Ouzou,Imsouhal
1427,Tizi Ouzou,Irdjen
1428,Tizi Ouzou,Larbaa-Nath-Irathen
1429,Tizi Ouzou,M'Kira
1430,Tizi Ouzou,Maatkas
1431,Tizi Ouzou,Makouda
1432,Tizi Ouzou,Mechtrass
1433,Tizi Ouzou,Mekla
1434,Tizi Ouzou,Mizrana
1435,Tizi Ouzou,Ouacif
1436,Tizi Ouzou,Ouadhia
1437,Tizi Ouzou,Ouaguenoun
1438,Tizi Ouzou,Sidi Naamane
1439,Tizi Ouzou,Souamaa
1440,Tizi Ouzou,Souk El Tenine
1441,Tizi Ouzou,Tadmait
1442,Tizi Ouzou,Tigzirt
1443,Tizi Ouzou,Timizart
1444,Tizi Ouzou,Tirmitine
1445,Tizi Ouzou,Tizi-Ghenif
1446,Tizi Ouzou,Tizi-Rached
1447,Tizi Ouzou,Tizi N'Tleta
1448,Tizi Ouzou,Tizi Ouzou
1449,Tizi Ouzou,Yakourene
1450,Tizi Ouzou,Yatafene
1451,Tizi Ouzou,Zekri
1452,Tlemcen,Ain Fettah
1453,Tlemcen,Ain Fezza
1454,Tlemcen,Ain Ghoraba
1455,Tlemcen,Ain Kebira
1456,Tlemcen,Ain Nehala
1457,Tlemcen,Ain Tallout
1458,Tlemcen,Ain Youcef
1459,Tlemcen,Amieur
1460,Tlemcen,Azails
1461,Tlemcen,Bab El Assa
1462,Tlemcen,Beni Bahdel
1463,Tlemcen,Beni Boussaid
1464,Tlemcen,Beni Khellad
1465,Tlemcen,Beni Mester
1466,Tlemcen,Beni Ouarsous
1467,Tlemcen,Beni Smiel
1468,Tlemcen,Beni Snous
1469,Tlemcen,Bensekrane
1470,Tlemcen,Bouhlou
1471,Tlemcen,Bouihi
1472,Tlemcen,Chetouane
1473,Tlemcen,Dar Yaghmouracene
1474,Tlemcen,Djebala
1475,Tlemcen,El Aricha
1476,Tlemcen,El Fehoul
1477,Tlemcen,El Gor
1478,Tlemcen,Fellaoucene
1479,Tlemcen,Ghazaouet
1480,Tlemcen,Hammam Boughrara
1481,Tlemcen,Hennaya
1482,Tlemcen,Honaine
1483,Tlemcen,Maghnia
1484,Tlemcen,Mansourah
1485,Tlemcen,Marsa Ben M'Hidi
1486,Tlemcen,Msirda Fouaga
1487,Tlemcen,Nedroma
1488,Tlemcen,Oued Chouly
1489,Tlemcen,Ouled Mimoun
1490,Tlemcen,Ouled Riyah
1491,Tlemcen,Remchi
1492,Tlemcen,Sabra
1493,Tlemcen,Sebbaa Chioukh
1494,Tlemcen,Sebdou
1495,Tlemcen,Sidi Abdelli
1496,Tlemcen,Sidi Djilali
1497,Tlemcen,Sidi Medjahed
1498,Tlemcen,Souahlia
1499,Tlemcen,Souani
1500,Tlemcen,Souk Tleta
1501,Tlemcen,Terny Beni Hediel
1502,Tlemcen,Tianet
1503,Tlemcen,Tlemcen
1504,Tlemcen,Zenata
